generation,N_shifts,logPrior,logLik,eventRate,acceptRate
177000,3,0.85557,-555.954,1.06651,0.4065
178000,2,-0.136229,-557.446,0.2342,0.36
179000,2,-0.66737,-556.001,0.943504,0.329
180000,2,-1.01591,-554.942,1.88303,0.363
181000,4,0.750075,-551.822,2.25988,0.417545
182000,4,0.49452,-554.094,3.50497,0.458
183000,3,-3.66622,-556.671,2.18119,0.471
184000,2,1.43559,-560.073,0.373635,0.4145
185000,2,-0.446178,-558.206,1.82072,0.441
186000,2,-0.62196,-558.377,1.62825,0.386
187000,1,0.832262,-570.864,0.438628,0.368
188000,1,-0.0939607,-565.995,0.17063,0.385
189000,2,-3.20765,-566.253,0.926447,0.424
190000,1,-0.383005,-566.975,0.518977,0.399
191000,5,-1.44221,-564.698,4.38242,0.43025
192000,2,0.852478,-566.29,1.96498,0.39
193000,1,-0.663775,-566.413,1.12276,0.399
194000,2,-4.14314,-562.681,3.05132,0.418882
195000,2,1.93536,-560.238,1.11273,0.420263
196000,2,2.1821,-557.499,0.597017,0.417
197000,2,-0.759574,-554.843,2.88655,0.35
198000,3,-0.758712,-565.562,1.75519,0.3805
199000,1,0.0756356,-568.381,0.698429,0.375556
200000,1,-0.216533,-567.714,2.18189,0.409429
201000,1,0.380734,-569.1,0.616825,0.381
202000,2,-0.0591826,-560.322,0.877536,0.4045
203000,2,1.20279,-561.871,0.605875,0.405
204000,2,0.956533,-565.927,0.597134,0.417
205000,2,0.621285,-562.391,0.427778,0.4055
206000,1,1.17126,-569.464,0.857979,0.377667
207000,1,0.48367,-565.979,0.781216,0.3435
208000,1,0.205376,-566.786,1.05832,0.353
209000,1,0.646853,-566.241,0.801534,0.37
210000,1,0.685792,-566.625,0.988035,0.4062
211000,1,-0.698426,-564.82,1.91521,0.339
212000,1,1.15087,-570.991,0.510939,0.38
213000,1,1.54248,-568.436,0.311373,0.361
214000,1,0.475988,-569.387,0.710676,0.451
215000,1,1.26341,-566.486,0.684433,0.423
216000,1,-0.487335,-565.686,2.42873,0.429667
217000,1,-0.284594,-570.916,1.19702,0.336625
218000,1,-0.698484,-567.651,1.27456,0.296
219000,1,1.10856,-564.183,0.548188,0.365667
220000,1,-0.634692,-567.382,2.24231,0.327
221000,1,-1.10473,-567.247,1.66654,0.372733
222000,1,-0.48988,-571.651,0.784588,0.30675
223000,1,-0.451422,-568.688,1.96963,0.332667
224000,1,1.23732,-568.567,0.55466,0.355
225000,1,-0.541989,-566.689,1.96403,0.317
226000,1,0.280516,-566.033,1.59939,0.364
227000,1,-0.816423,-566.452,0.130818,0.374
228000,1,0.399689,-566.736,0.428835,0.359429
229000,1,-1.06918,-569.715,1.41124,0.357
230000,2,-1.08265,-566.155,2.27513,0.373733
231000,1,0.456748,-565.994,0.495161,0.354
232000,1,-0.458029,-568.215,0.995362,0.367833
233000,2,-0.233453,-567.795,2.2232,0.411
234000,1,0.536457,-567.069,0.800912,0.396
235000,1,0.042954,-566.378,0.570155,0.382875
236000,1,-0.59832,-566.151,0.846878,0.389
237000,2,0.994312,-562.711,0.756099,0.387
238000,4,-1.15996,-566.92,3.02925,0.409
239000,1,-0.159891,-565.368,0.58817,0.4175
240000,1,0.961935,-568.067,0.193672,0.38975
241000,1,-0.350106,-570.24,0.905451,0.368
242000,2,2.71884,-560.007,0.922844,0.4585
243000,2,1.43456,-559.127,2.20005,0.483
244000,2,0.433778,-564.065,0.829985,0.4028
245000,1,0.0324833,-569.876,0.308731,0.31725
246000,1,0.0900765,-568.857,0.465579,0.31
247000,1,-0.103557,-566.658,1.32534,0.341
248000,1,-1.93574,-565.96,2.74362,0.32
249000,1,-0.102492,-566.656,1.18845,0.333
250000,1,-0.366079,-566.333,0.419607,0.418529
251000,2,-0.568543,-567.917,1.93109,0.421
252000,1,-0.0397622,-565.515,1.84796,0.375
253000,1,0.987089,-568.782,0.405881,0.393
254000,1,1.77972,-565.256,0.291117,0.376
255000,2,1.86242,-568.569,1.38294,0.471
256000,1,-0.379311,-566.156,1.41877,0.4474
257000,1,1.06822,-565.335,0.291392,0.397
